"mean";"median";"sd";"best";"worst";"score"
24.34;16.57;23.08;0.14;116.56;NA
15.42;11.43;21.01;0.14;116.56;NA
9.42;4.22;16.96;0.03;116.56;NA
7.57;2.46;19.3;0.03;116.56;NA
5.93;1.53;18.34;0.03;128.74;NA
5.63;0.78;19.77;0.03;116.56;NA
5.78;0.31;20.23;0.03;116.56;NA
5.18;0.14;19.7;0.03;170.62;NA
4.18;0.14;17.61;0.03;127.62;NA
4.67;0.14;18.95;0.03;123.19;NA
4.18;0.14;17.49;0.03;116.56;NA
5.25;0.1;21.15;0.03;132.54;NA
4.08;0.03;17.37;0.03;116.56;NA
4.34;0.03;19.04;0.03;170.09;NA
4.87;0.03;20.35;0.03;125.47;NA
5.14;0.03;20.36;0.03;116.56;NA
5.29;0.03;20.25;0.03;116.56;NA
4.34;0.03;17.19;0.03;116.56;NA
4.9;0.03;18.65;0.03;116.56;NA
4.97;0.03;18.92;0.03;116.56;NA
4.05;0.03;17.56;0.03;116.56;NA
4.53;0.03;17.57;0.03;147.87;NA
5.53;0.03;21.21;0.03;118.93;NA
4.89;0.03;19.61;0.03;134.37;NA
4.52;0.03;18.74;0.03;119.06;NA
4.17;0.03;16.77;0.03;116.56;NA
5.58;0.03;21.57;0.03;118.52;NA
3.77;0.03;15.38;0.02;124;NA
4.87;0.03;19.07;0.02;125.65;NA
5.01;0.03;19.18;0.02;116.56;NA
4.65;0.03;19.05;0.02;116.56;NA
5.05;0.03;19.72;0.02;116.56;NA
4.08;0.03;16.03;0.02;120.76;NA
4.94;0.03;19.04;0.02;117.4;NA
4.43;0.03;18.96;0.02;136.06;NA
4.32;0.03;17.6;0.02;152.16;NA
4.98;0.02;20.22;0.02;116.56;NA
4.23;0.02;17.06;0.02;132.86;NA
4.34;0.02;17.85;0.02;116.56;NA
4.17;0.02;17.55;0.02;121.31;NA
5.79;0.02;21.55;0.02;116.56;NA
5.24;0.02;20.16;0.02;116.56;NA
4.29;0.02;16.81;0.02;116.56;NA
4.18;0.02;17.71;0.02;116.56;NA
5.4;0.02;21.9;0.02;188.69;NA
5.73;0.02;22.11;0.02;123.84;NA
4.65;0.02;18.19;0.02;118.53;NA
4.95;0.02;19.06;0.02;116.56;NA
4.15;0.02;17.08;0.02;120.12;NA
4.85;0.02;18.48;0.02;116.56;NA
4.67;0.02;18.44;0.02;116.56;NA
4.8;0.02;19.27;0.02;116.56;NA
5.03;0.02;19.38;0.02;116.56;NA
4.7;0.02;18.46;0.02;116.56;NA
4.67;0.02;18.72;0.02;129.38;NA
4.28;0.02;17.25;0.02;116.56;NA
4.99;0.02;19.61;0.02;144.36;NA
4.92;0.02;19.88;0.02;116.56;NA
3.68;0.02;16.35;0.02;137.55;NA
6.27;0.02;23.29;0.02;116.56;NA
5.64;0.02;21.47;0.02;126.98;NA
4.72;0.02;19.54;0.02;116.56;NA
5.04;0.02;19.74;0.02;116.56;NA
5.09;0.02;19.01;0.02;116.56;NA
6.52;0.02;24.43;0.02;174.83;NA
5.03;0.02;20.15;0.02;126.32;NA
4.05;0.02;16.31;0.02;116.56;NA
5.26;0.02;20.13;0.02;116.56;NA
4.71;0.02;18.93;0.02;116.56;NA
4.38;0.02;17.95;0.02;138.78;NA
5.46;0.02;20.63;0.02;116.56;NA
4.77;0.02;19.27;0.02;116.56;NA
5.2;0.02;20.94;0.02;126.06;NA
5.27;0.02;20.53;0.02;116.56;NA
5.04;0.02;20.05;0.02;116.56;NA
5.22;0.02;20.01;0.02;116.56;NA
4.99;0.02;19.87;0.02;118.23;NA
4.62;0.02;18.36;0.02;116.56;NA
5.02;0.02;20.56;0.02;188.2;NA
4.25;0.02;17.91;0.02;116.56;NA
5.06;0.02;19.86;0.02;152.88;NA
4.56;0.02;19.15;0.02;143.25;NA
4.57;0.02;18.55;0.02;116.56;NA
4.86;0.02;18.68;0.02;116.56;NA
4.23;0.02;18.88;0.02;206.79;NA
4.74;0.02;19.54;0.02;117.9;NA
5.22;0.02;20.39;0.02;116.56;NA
4.41;0.02;17.77;0.02;117.81;NA
4.29;0.02;17.81;0.02;118.31;NA
4.75;0.02;19.42;0.02;134.92;NA
4.46;0.02;19.89;0.02;202.5;NA
4.77;0.02;18.41;0.02;116.56;NA
4.29;0.02;17.57;0.02;116.56;NA
5.04;0.02;20.15;0.02;141.27;NA
6.24;0.02;23.67;0.02;129;NA
5.07;0.02;19;0.02;116.56;NA
4.23;0.02;17.36;0.02;116.56;NA
5.36;0.02;21.38;0.02;167.18;NA
5.13;0.02;21.13;0.02;193.54;NA
5.18;0.02;20.45;0.02;153.8;NA
