"mean";"median";"sd";"best";"worst";"score"
2.22;2.2;0.3;3.2;1.2;NA
2.34;2.3;0.3;3.4;1;NA
2.47;2.4;0.3;3.4;1.4;NA
2.56;2.5;0.33;3.6;0.9;NA
2.67;2.7;0.33;3.6;1.3;NA
2.76;2.8;0.35;3.8;1.4;NA
2.82;2.8;0.37;3.8;1;NA
2.89;2.9;0.38;3.8;1.2;NA
2.95;3;0.4;3.9;0.9;NA
3.03;3.1;0.43;3.9;1.1;NA
3.1;3.2;0.46;3.9;1.1;NA
3.18;3.2;0.44;4;1.4;NA
3.24;3.3;0.46;4;1.1;NA
3.31;3.4;0.51;4.3;1.2;NA
3.4;3.5;0.51;4.3;1.4;NA
3.49;3.6;0.54;4.4;1.2;NA
3.57;3.7;0.56;4.4;1.4;NA
3.66;3.8;0.61;4.5;1.4;NA
3.75;3.9;0.6;4.5;1.2;NA
3.83;4;0.63;4.5;1.3;NA
3.9;4.1;0.66;4.5;1.2;NA
3.98;4.2;0.66;4.5;1.1;NA
4.04;4.2;0.71;4.5;1.2;NA
4.1;4.3;0.7;4.5;1.3;NA
4.15;4.4;0.73;4.5;1.3;NA
4.19;4.4;0.75;5;1.2;NA
