"mean";"median";"sd";"best";"worst";"score"
2.24;2.2;0.32;3.3;1.4;NA
2.41;2.4;0.31;3.4;1.2;NA
2.53;2.5;0.33;3.4;1.2;NA
2.6;2.6;0.33;3.5;1.1;NA
2.7;2.7;0.34;3.8;1.2;NA
2.78;2.8;0.35;3.8;1.2;NA
2.83;2.9;0.38;3.9;1.1;NA
2.9;2.9;0.37;4;1.3;NA
2.96;3;0.39;4;1.2;NA
3.01;3;0.39;4;1.2;NA
3.07;3.1;0.42;4;1.3;NA
3.13;3.2;0.44;4;1.2;NA
3.2;3.3;0.47;4.1;1.1;NA
3.27;3.3;0.48;4.1;1.3;NA
3.35;3.4;0.49;4.2;1.5;NA
3.42;3.5;0.53;4.4;1.2;NA
3.5;3.6;0.55;4.4;1.2;NA
3.59;3.7;0.56;4.5;0.9;NA
3.68;3.8;0.61;4.5;1.2;NA
3.78;3.9;0.64;5;1.2;NA
