"mean";"median";"sd";"best";"worst";"score"
671.17;387.22;882.33;0.27;7257.88;NA
396.61;136.86;879.68;0.27;7479.31;NA
256.56;40.15;808.93;0.16;6917.84;NA
235.23;10.94;901.96;0.16;6856.43;NA
170.56;4.91;780.99;0.16;7130.67;NA
174.93;2.02;774.6;0.08;7152.64;NA
144.6;0.36;657.64;0.08;6468.02;NA
194.21;0.34;845.65;0.08;7444.76;NA
134;0.34;623.49;0.08;6184.29;NA
141.59;0.34;647.85;0.08;6440.71;NA
129.11;0.27;644.98;0.08;7176.34;NA
163.61;0.16;720.96;0.08;6056.65;NA
182.75;0.16;842.99;0.08;7211.96;NA
191.57;0.16;886.75;0.08;7613.07;NA
134.66;0.16;664.23;0.08;6437.5;NA
182.79;0.08;850.65;0.08;7317.8;NA
185.26;0.08;822.06;0.08;6994.55;NA
233.83;0.08;988.81;0.08;7363.89;NA
127.39;0.08;638.5;0.08;6879.63;NA
177.26;0.08;840.67;0.08;7481.04;NA
159.06;0.08;756.21;0.08;6119.05;NA
169.6;0.08;747.57;0.08;7559.07;NA
173.88;0.08;814.39;0.08;7604.35;NA
189.75;0.08;863.66;0.08;7164.49;NA
203.93;0.08;869.09;0.08;7329.61;NA
140.65;0.08;620.33;0.08;5573.38;NA
135.22;0.08;687.54;0.08;7550.38;NA
148.08;0.08;628.86;0.08;5564.43;NA
144.23;0.08;665.29;0.08;7041.46;NA
126.2;0.08;679.01;0.08;7132.36;NA
167.78;0.08;772.38;0.08;7268.11;NA
188.57;0.08;862.7;0.08;7012.96;NA
226.81;0.08;997.15;0.08;7367.32;NA
161.03;0.08;779.73;0.08;7396.53;NA
147.32;0.08;732.29;0.08;7181.42;NA
146.11;0.08;687.64;0.08;7475.85;NA
196.42;0.08;898.6;0.08;7203.47;NA
138.42;0.08;678.96;0.08;6894.57;NA
127.25;0.08;640.68;0.08;6437.5;NA
160.76;0.08;762.81;0.08;6896.23;NA
148.56;0.08;768.01;0.08;7627.03;NA
187.17;0.08;849.16;0.08;7006.27;NA
170.46;0.08;831.35;0.08;7396.53;NA
174.81;0.08;778.6;0.04;7432.69;NA
169.91;0.08;810.38;0.04;7098.63;NA
152.01;0.08;752.83;0.04;7333.03;NA
164.55;0.08;715.72;0.04;6357.53;NA
164.53;0.08;778.38;0.04;7102;NA
156.51;0.08;763.58;0.04;7381.06;NA
150.68;0.08;696.32;0.04;6934.48;NA
113.98;0.08;584.76;0.04;6098.09;NA
143.18;0.08;686.95;0.04;6724.61;NA
201.89;0.08;900.14;0.04;7616.56;NA
154.65;0.04;730.12;0.04;7560.81;NA
138.87;0.04;672.1;0.04;7284.55;NA
144.55;0.04;658.62;0.04;7107.05;NA
125.98;0.04;555.23;0.04;6659.18;NA
162.07;0.04;709.64;0.04;7566.03;NA
153.15;0.04;725.87;0.04;7606.09;NA
153.3;0.04;748.62;0.04;7135.74;NA
197.72;0.04;909.73;0.04;7429.24;NA
131.15;0.04;618.71;0.04;6152.9;NA
162.35;0.04;741.53;0.04;6859.75;NA
180.06;0.04;894.52;0.04;7432.69;NA
179.61;0.04;762.3;0.04;7036.43;NA
200.16;0.04;909;0.04;7415.46;NA
158.65;0.04;733.69;0.04;7372.47;NA
166.74;0.04;837.23;0.04;7439.59;NA
150.06;0.04;680.56;0.04;6448.73;NA
169.91;0.04;773.09;0.04;7110.43;NA
168.84;0.04;740.27;0.04;7486.23;NA
173.13;0.04;758.56;0.04;7491.42;NA
167.27;0.04;781.59;0.04;7343.31;NA
172.37;0.04;819.41;0.04;7557.34;NA
197.46;0.04;903.89;0.04;7470.67;NA
143.58;0.04;674.86;0.04;7468.94;NA
229.65;0.04;980.16;0.04;7557.34;NA
162.9;0.04;773.77;0.04;6741.02;NA
180.86;0.04;806.92;0.04;7350.17;NA
141.1;0.04;650.87;0.04;6813.75;NA
161.71;0.04;768.11;0.04;7145.88;NA
148.99;0.04;718.91;0.04;6309.79;NA
135.94;0.04;638.24;0.04;6418.26;NA
155.59;0.04;747.12;0.04;6706.58;NA
117.91;0.04;571.75;0.04;6508.29;NA
200.11;0.04;944.6;0.04;6982.85;NA
125.18;0.04;564.05;0.04;6919.5;NA
171.11;0.04;816.5;0.04;7593.89;NA
134.59;0.04;720.94;0.04;7606.09;NA
133.95;0.04;594.3;0.04;7398.25;NA
210.67;0.04;945.55;0.04;7191.59;NA
108.74;0.04;498.91;0.04;5496.02;NA
153.61;0.04;745.73;0.04;7201.77;NA
172.83;0.04;794.51;0.04;6838.23;NA
136.76;0.04;644.89;0.04;6833.27;NA
155.74;0.04;708.5;0.04;6298.67;NA
156.86;0.04;800.95;0.04;7417.18;NA
188.06;0.04;820.07;0.04;6522.81;NA
141.93;0.04;658.87;0.04;7261.29;NA
175.41;0.04;801.41;0.04;7500.08;NA
