"mean";"median";"sd";"best";"worst";"score"
2.2;2.2;0.31;3.1;1.2;NA
2.34;2.3;0.31;3.2;0.9;NA
2.48;2.5;0.3;3.5;1.2;NA
2.58;2.6;0.35;3.6;1.2;NA
2.71;2.7;0.35;3.8;1.3;NA
2.82;2.8;0.36;3.8;1.2;NA
2.93;2.9;0.39;3.9;1.4;NA
3.05;3.1;0.44;3.9;1.2;NA
3.15;3.2;0.47;4;1.2;NA
3.25;3.3;0.51;4.1;1.2;NA
3.36;3.5;0.49;4.2;1.4;NA
3.46;3.6;0.52;4.2;1.2;NA
3.55;3.7;0.55;4.3;1.4;NA
3.63;3.8;0.58;4.3;1.4;NA
3.72;3.8;0.58;4.4;1.3;NA
3.79;4;0.62;4.4;1.2;NA
3.88;4;0.62;4.4;0.9;NA
3.94;4.1;0.68;4.5;1.2;NA
4;4.2;0.69;4.5;1.1;NA
4.05;4.3;0.71;4.5;1.1;NA
4.09;4.3;0.76;4.5;1.3;NA
4.14;4.4;0.74;4.5;1.4;NA
4.17;4.4;0.74;4.5;1.2;NA
4.2;4.4;0.76;4.5;1.2;NA
4.23;4.5;0.73;5;1.1;NA
