"mean";"median";"sd";"best";"worst";"score"
1.61;1.7;0.3;0.12;2.68;NA
1.51;1.7;0.35;0.12;2.6;NA
1.37;1.54;0.4;0.09;2.56;NA
1.2;1.16;0.46;0.03;2.7;NA
0.97;1;0.44;0.03;2.64;NA
0.79;0.81;0.47;0.03;2.92;NA
0.63;0.6;0.51;0.03;2.98;NA
0.48;0.26;0.51;0.03;2.68;NA
0.36;0.12;0.51;0.03;2.76;NA
0.28;0.1;0.54;0.03;3.11;NA
0.26;0.08;0.56;0.03;2.68;NA
0.24;0.08;0.52;0.03;2.75;NA
0.23;0.07;0.52;0.03;2.61;NA
0.23;0.05;0.53;0.03;2.68;NA
0.21;0.04;0.51;0.03;2.53;NA
0.21;0.04;0.53;0.03;2.79;NA
0.21;0.04;0.53;0.03;2.54;NA
0.21;0.04;0.54;0.03;2.66;NA
0.21;0.03;0.54;0.03;2.68;NA
0.2;0.03;0.54;0.03;2.6;NA
0.2;0.03;0.53;0.03;2.75;NA
0.2;0.03;0.53;0.03;2.7;NA
0.2;0.03;0.54;0.03;2.79;NA
0.2;0.03;0.53;0.03;2.64;NA
0.21;0.03;0.55;0.03;3;NA
0.2;0.03;0.52;0.03;2.53;NA
0.2;0.03;0.52;0.03;2.77;NA
0.2;0.03;0.54;0.03;2.69;NA
0.2;0.03;0.54;0.03;2.73;NA
0.2;0.03;0.53;0.03;2.59;NA
0.2;0.03;0.53;0.03;2.7;NA
0.2;0.03;0.53;0.03;2.59;NA
0.2;0.03;0.52;0.03;2.52;NA
0.19;0.03;0.51;0.03;2.45;NA
0.21;0.03;0.56;0.03;3.38;NA
0.2;0.03;0.54;0.03;2.8;NA
0.2;0.03;0.54;0.03;3.21;NA
0.2;0.03;0.53;0.03;2.57;NA
0.2;0.03;0.54;0.03;2.6;NA
0.2;0.03;0.53;0.03;2.6;NA
0.2;0.03;0.55;0.03;2.76;NA
0.2;0.03;0.53;0.03;2.69;NA
0.2;0.03;0.53;0.03;2.46;NA
0.2;0.03;0.53;0.03;2.58;NA
0.21;0.03;0.55;0.03;3.29;NA
0.2;0.03;0.54;0.03;2.75;NA
0.2;0.03;0.54;0.03;3.22;NA
0.21;0.03;0.55;0.03;2.7;NA
0.2;0.03;0.54;0.03;2.79;NA
0.19;0.03;0.5;0.03;2.13;NA
0.19;0.03;0.51;0.03;2.53;NA
0.21;0.03;0.55;0.03;2.56;NA
0.2;0.03;0.53;0.03;2.82;NA
0.2;0.03;0.54;0.03;2.73;NA
0.2;0.03;0.54;0.03;2.71;NA
0.2;0.03;0.53;0.03;2.59;NA
0.2;0.03;0.51;0.03;2.15;NA
0.2;0.03;0.53;0.03;2.76;NA
0.2;0.03;0.54;0.03;2.69;NA
0.2;0.03;0.54;0.03;2.61;NA
0.2;0.03;0.52;0.03;2.73;NA
0.21;0.03;0.55;0.03;2.7;NA
0.18;0.03;0.49;0.03;2.14;NA
0.19;0.03;0.51;0.03;2.49;NA
0.2;0.03;0.54;0.03;2.79;NA
0.21;0.03;0.56;0.03;2.69;NA
0.2;0.03;0.52;0.03;2.31;NA
0.2;0.03;0.53;0.03;2.7;NA
0.19;0.03;0.51;0.03;2.8;NA
0.21;0.03;0.56;0.03;2.8;NA
0.2;0.03;0.54;0.03;3.13;NA
0.2;0.03;0.53;0.03;2.6;NA
0.2;0.03;0.52;0.03;2.54;NA
0.2;0.03;0.54;0.03;2.7;NA
0.2;0.03;0.54;0.03;2.78;NA
0.2;0.03;0.53;0.03;2.61;NA
0.21;0.03;0.55;0.03;3.09;NA
0.2;0.03;0.52;0.03;2.69;NA
0.2;0.03;0.54;0.03;2.99;NA
0.2;0.03;0.54;0.03;2.56;NA
0.2;0.03;0.53;0.03;2.7;NA
0.2;0.03;0.53;0.03;2.59;NA
0.21;0.03;0.55;0.03;2.49;NA
0.2;0.03;0.53;0.03;2.53;NA
0.2;0.03;0.54;0.03;2.9;NA
0.2;0.03;0.55;0.03;2.78;NA
0.19;0.03;0.51;0.03;2.59;NA
0.19;0.03;0.5;0.03;2.24;NA
0.2;0.03;0.52;0.03;2.79;NA
0.2;0.03;0.54;0.03;2.59;NA
0.2;0.03;0.53;0.03;2.6;NA
0.19;0.03;0.51;0.03;2.78;NA
0.2;0.03;0.53;0.03;2.57;NA
0.2;0.03;0.54;0.03;2.75;NA
0.2;0.03;0.53;0.03;2.54;NA
0.19;0.03;0.52;0.03;2.6;NA
0.19;0.03;0.5;0.03;1.85;NA
0.2;0.03;0.52;0.03;2.49;NA
0.2;0.03;0.54;0.03;2.65;NA
0.2;0.03;0.54;0.03;2.71;NA
