"mean";"median";"sd";"best";"worst";"score"
1.62;1.7;0.29;0.1;2.69;NA
1.51;1.7;0.34;0.1;2.56;NA
1.39;1.55;0.4;0;2.52;NA
1.24;1.26;0.43;0;2.69;NA
1.07;1.03;0.43;0;3.09;NA
0.89;0.84;0.41;0;2.38;NA
0.75;0.72;0.44;0;2.43;NA
0.61;0.7;0.48;0;2.93;NA
0.49;0.35;0.52;0;2.67;NA
0.36;0.11;0.52;0;2.69;NA
0.25;0.06;0.52;0;2.69;NA
0.21;0.01;0.55;0;2.7;NA
0.19;0.01;0.54;0;2.77;NA
0.18;0;0.54;0;2.59;NA
0.18;0;0.53;0;2.55;NA
0.17;0;0.51;0;2.06;NA
0.18;0;0.54;0;2.59;NA
0.17;0;0.53;0;2.44;NA
0.18;0;0.55;0;3.46;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.53;0;2.57;NA
0.17;0;0.53;0;2.53;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.53;0;2.61;NA
0.19;0;0.57;0;2.71;NA
0.17;0;0.5;0;1.84;NA
0.18;0;0.56;0;2.72;NA
0.18;0;0.54;0;2.79;NA
0.18;0;0.56;0;2.68;NA
0.18;0;0.54;0;2.69;NA
0.17;0;0.52;0;2.59;NA
0.17;0;0.51;0;2.29;NA
0.18;0;0.54;0;2.75;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.51;0;2.34;NA
0.17;0;0.52;0;2.52;NA
0.17;0;0.53;0;2.57;NA
0.18;0;0.56;0;3.39;NA
0.18;0;0.55;0;2.79;NA
0.18;0;0.55;0;2.59;NA
0.17;0;0.52;0;2.77;NA
0.17;0;0.52;0;2.48;NA
0.18;0;0.54;0;2.7;NA
0.18;0;0.55;0;2.64;NA
0.18;0;0.57;0;3.39;NA
0.17;0;0.53;0;2.47;NA
0.18;0;0.55;0;2.76;NA
0.17;0;0.52;0;2.41;NA
0.18;0;0.56;0;2.7;NA
0.18;0;0.53;0;2.67;NA
0.18;0;0.54;0;3.42;NA
0.17;0;0.51;0;2.58;NA
0.18;0;0.55;0;2.65;NA
0.18;0;0.54;0;2.79;NA
0.17;0;0.53;0;3.24;NA
0.18;0;0.54;0;2.69;NA
0.18;0;0.56;0;2.67;NA
0.17;0;0.53;0;2.8;NA
0.18;0;0.54;0;2.65;NA
0.18;0;0.56;0;2.8;NA
0.18;0;0.55;0;2.56;NA
0.18;0;0.54;0;2.77;NA
0.17;0;0.53;0;2.48;NA
0.18;0;0.56;0;2.64;NA
0.17;0;0.53;0;2.47;NA
0.18;0;0.54;0;2.78;NA
0.17;0;0.5;0;2.28;NA
0.17;0;0.52;0;2.41;NA
0.18;0;0.55;0;2.86;NA
0.18;0;0.54;0;2.8;NA
0.18;0;0.54;0;2.64;NA
0.18;0;0.53;0;2.05;NA
0.18;0;0.54;0;2.57;NA
0.18;0;0.56;0;3.13;NA
0.18;0;0.56;0;2.67;NA
0.18;0;0.53;0;2.53;NA
0.18;0;0.54;0;2.76;NA
0.18;0;0.54;0;2.38;NA
0.18;0;0.54;0;2.6;NA
0.18;0;0.55;0;2.7;NA
0.17;0;0.52;0;2.6;NA
0.18;0;0.53;0;2.6;NA
0.17;0;0.53;0;2.71;NA
0.18;0;0.55;0;3.37;NA
0.17;0;0.52;0;2.35;NA
0.18;0;0.54;0;2.84;NA
0.18;0;0.56;0;3.11;NA
0.17;0;0.52;0;2.6;NA
0.18;0;0.54;0;2.99;NA
0.18;0;0.55;0;2.73;NA
0.17;0;0.53;0;2.62;NA
0.19;0;0.56;0;2.59;NA
0.18;0;0.55;0;2.62;NA
0.18;0;0.54;0;2.57;NA
0.18;0;0.54;0;2.53;NA
0.18;0;0.56;0;2.61;NA
0.18;0;0.55;0;3.47;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.52;0;2.47;NA
0.18;0;0.56;0;3.56;NA
