"mean";"median";"sd";"best";"worst";"score"
2.18;2.1;0.29;3.3;1;NA
2.33;2.3;0.27;3.4;1.3;NA
2.45;2.4;0.28;3.4;1.2;NA
2.57;2.6;0.33;3.4;1.2;NA
2.69;2.7;0.34;3.4;1;NA
2.79;2.8;0.4;3.5;1;NA
2.92;3;0.38;3.5;1.3;NA
3.02;3.1;0.42;3.5;1.3;NA
3.12;3.2;0.39;4.1;1.4;NA
3.19;3.3;0.42;4.1;1.1;NA
3.24;3.4;0.42;4.1;1.4;NA
3.26;3.4;0.46;4.1;1.3;NA
3.29;3.4;0.46;4.1;1.4;NA
3.32;3.4;0.47;4.1;1.2;NA
3.34;3.5;0.52;4.1;1.3;NA
3.4;3.5;0.54;4.1;0.9;NA
3.48;3.5;0.57;4.2;1.3;NA
3.58;3.5;0.59;4.2;1.2;NA
3.67;3.9;0.65;4.2;1.3;NA
3.8;4.1;0.65;4.2;1.1;NA
3.89;4.1;0.63;4.2;1;NA
3.9;4.1;0.63;4.2;1.5;NA
3.9;4.1;0.67;5;1.1;NA
