"mean";"median";"sd";"best";"worst";"score"
2.65;2.6;0.3;3.7;1.6;NA
2.8;2.8;0.27;3.7;1.7;NA
2.92;2.9;0.29;3.9;1.7;NA
3.02;3;0.3;4.1;1.8;NA
3.12;3.1;0.33;4.1;1.8;NA
3.22;3.2;0.36;4.3;1.7;NA
3.33;3.3;0.41;4.3;1.7;NA
3.44;3.5;0.43;4.3;1.9;NA
3.56;3.6;0.44;4.4;1.6;NA
3.68;3.7;0.47;4.5;1.6;NA
3.79;3.9;0.49;4.7;1.4;NA
3.89;4;0.51;4.7;1.7;NA
3.99;4.1;0.52;4.7;1.9;NA
4.07;4.2;0.56;4.8;1.8;NA
4.14;4.3;0.61;4.8;1.6;NA
4.23;4.4;0.61;4.9;1.5;NA
4.31;4.5;0.61;4.9;1.9;NA
4.36;4.6;0.67;4.9;1.5;NA
4.43;4.6;0.66;4.9;1.6;NA
4.49;4.7;0.66;4.9;1.7;NA
4.53;4.7;0.7;4.9;1.5;NA
4.56;4.8;0.71;4.9;1.6;NA
4.61;4.8;0.7;5;1.4;NA
