"mean";"median";"sd";"best";"worst";"score"
2.68;2.7;0.29;3.7;1.5;NA
2.81;2.8;0.29;3.9;1.7;NA
2.95;2.9;0.31;3.9;1.5;NA
3.07;3;0.32;4;1.6;NA
3.16;3.2;0.36;4;1.8;NA
3.29;3.3;0.38;4.1;1.9;NA
3.4;3.4;0.41;4.3;1.8;NA
3.51;3.6;0.44;4.3;1.8;NA
3.62;3.7;0.44;4.3;1.7;NA
3.73;3.8;0.48;4.5;1.6;NA
3.84;3.9;0.49;4.6;1.8;NA
3.92;4;0.54;4.6;1.7;NA
4.02;4.1;0.54;4.7;1.9;NA
4.09;4.2;0.59;4.8;1.7;NA
4.19;4.3;0.58;4.8;2;NA
4.26;4.4;0.6;4.8;1.7;NA
4.32;4.5;0.65;4.9;1.6;NA
4.38;4.6;0.65;4.9;1.8;NA
4.44;4.6;0.66;4.9;2;NA
4.48;4.7;0.68;4.9;1.7;NA
4.52;4.7;0.69;4.9;1.8;NA
4.57;4.8;0.68;4.9;1.6;NA
4.6;4.8;0.68;4.9;2;NA
4.63;4.9;0.72;5;1.6;NA
